istaigos_kodas;gydytojo_ID;laisvos_registracijos_data;iraso_sukurimo_data
124244035;8466;2021-11-11 18:35;2021-10-12 02:59
124244035;5579;2021-10-14 13:30;2021-10-12 02:59
124244035;5579;2021-10-14 13:50;2021-10-12 02:59
124244035;5579;2021-10-14 14:35;2021-10-12 02:59
124244035;5579;2021-10-18 13:30;2021-10-12 02:59
124244035;5579;2021-10-19 06:30;2021-10-12 02:59
124244035;5579;2021-10-19 06:45;2021-10-12 02:59
124244035;5579;2021-10-19 09:15;2021-10-12 02:59
124244035;5579;2021-10-19 10:15;2021-10-12 02:59
124244035;5579;2021-10-19 11:00;2021-10-12 02:59
124244035;5579;2021-10-19 11:15;2021-10-12 02:59
124244035;5579;2021-10-19 11:30;2021-10-12 02:59
124244035;5579;2021-10-20 13:30;2021-10-12 02:59
124244035;5579;2021-10-20 13:45;2021-10-12 02:59
124244035;5579;2021-10-20 14:00;2021-10-12 02:59
124244035;5579;2021-10-21 06:30;2021-10-12 02:59
124244035;5579;2021-10-21 06:45;2021-10-12 02:59
124244035;5579;2021-10-21 07:00;2021-10-12 02:59
124244035;5579;2021-10-21 08:30;2021-10-12 02:59
124244035;5579;2021-10-21 09:00;2021-10-12 02:59
124244035;5579;2021-10-21 09:15;2021-10-12 02:59
124244035;5579;2021-10-21 09:30;2021-10-12 02:59
124244035;5579;2021-10-21 09:45;2021-10-12 02:59
124244035;5579;2021-10-21 10:00;2021-10-12 02:59
124244035;5579;2021-10-21 10:15;2021-10-12 02:59
124244035;5579;2021-10-21 11:15;2021-10-12 02:59
124244035;5579;2021-10-21 11:30;2021-10-12 02:59
124244035;5579;2021-10-21 11:50;2021-10-12 02:59
124244035;5579;2021-10-21 13:09;2021-10-12 02:59
124244035;5579;2021-10-22 13:30;2021-10-12 02:59
124244035;5579;2021-11-03 06:30;2021-10-12 02:59
124244035;5579;2021-11-03 06:45;2021-10-12 02:59
124244035;5579;2021-11-03 07:00;2021-10-12 02:59
124244035;5579;2021-11-03 07:15;2021-10-12 02:59
124244035;5579;2021-11-03 08:15;2021-10-12 02:59
124244035;5579;2021-11-03 08:30;2021-10-12 02:59
124244035;5579;2021-11-03 10:00;2021-10-12 02:59
124244035;5579;2021-11-03 11:30;2021-10-12 02:59
